id,created_at,date,time,username,name,tweet,language,hashtags
486811285971927040,2014-07-09 09:57:09+00:00,2014-07-09,09:57:09,hbfhealth,HBF,@0912 all done :-),en,[]
486810880059781120,2014-07-09 09:55:32+00:00,2014-07-09,09:55:32,hbfhealth,HBF,"@idontclaire Hello, you should rec your tax st/ment before 15/07, if you'd like to discuss further pls DM your details cheers Steph",en,[]
486759339567235072,2014-07-09 06:30:44+00:00,2014-07-09,06:30:44,hbfhealth,HBF,That's what we like to hear @TexanMeg! Thanks :) #wednesdaywin,en,['wednesdaywin']
486070882486349825,2014-07-07 08:55:03+00:00,2014-07-07,08:55:03,hbfhealth,HBF,Kick off the school holidays at the @Fremantle_FC kids clinic! On this Wednesday:  http://t.co/brU1B7Uuzi #perth,en,['perth']
485773670539735040,2014-07-06 13:14:02+00:00,2014-07-06,13:14:02,hbfhealth,HBF,Let them run wild! #schoolholidays #perth @natureplaywa  http://t.co/054ZCzLG1x,en,"['schoolholidays', 'perth']"
485696649189003264,2014-07-06 08:07:59+00:00,2014-07-06,08:07:59,hbfhealth,HBF,"@chrisclohessy Hi, Your tax st/ment will be with you by July 15 as per Government Legislation. Happy to discuss further pls DM your details",en,[]
485624186732154880,2014-07-06 03:20:03+00:00,2014-07-06,03:20:03,hbfhealth,HBF,"Our study on WA drivers has some eye-opening findings, read more in the Sunday Times. @perthnow #perth  http://t.co/nQBjtRLqOp",en,['perth']
484881061357158403,2014-07-04 02:07:08+00:00,2014-07-04,02:07:08,hbfhealth,HBF,"@agreenant Hi Antony, I haven't rec any details via DM so I can call you. Cheers Steph",en,[]
484869859084206080,2014-07-04 01:22:37+00:00,2014-07-04,01:22:37,hbfhealth,HBF,Would you use a @FruitBarau vending machine? Brisbane is home to Australis's 1st:  http://t.co/3yzwhqmZyr  http://t.co/NqCjKhXThA,en,[]
484677051094274048,2014-07-03 12:36:28+00:00,2014-07-03,12:36:28,hbfhealth,HBF,"@agreenant Great I will speak with you tomorrow, have a good night...Steph",en,[]
484661523772481537,2014-07-03 11:34:46+00:00,2014-07-03,11:34:46,hbfhealth,HBF,"@agreenant Hi Antony, sorry to hear this, if you would like to discuss further pls DM your details kind regards Steph",en,[]
484629314017566720,2014-07-03 09:26:47+00:00,2014-07-03,09:26:47,hbfhealth,HBF,Great to see new head start boxes for cyclists popping up in @CityofPerth! #cycleinstead @bicyclingwa #perth  http://t.co/yx2EYvFEwN,en,"['cycleinstead', 'perth']"
484204162373017601,2014-07-02 05:17:23+00:00,2014-07-02,05:17:23,hbfhealth,HBF,DID YOU KNOW: #stress can be contagious?  http://t.co/zOjQ9265JV,en,['stress']
484116758068871168,2014-07-01 23:30:04+00:00,2014-07-01,23:30:04,hbfhealth,HBF,We're trialling a winter series of #hbffitness starting 7 July. Register at  http://t.co/FIDNVv4Cey  http://t.co/8hrB9Cfm9r,en,['hbffitness']
483904168805945344,2014-07-01 09:25:19+00:00,2014-07-01,09:25:19,hbfhealth,HBF,From today our members can enjoy exclusive benefits at HBF Stadium &amp; HBF Arena. Find out more:  http://t.co/qc0SVxqv3s  http://t.co/RsQh6QD0Bc,en,[]
483851951772139520,2014-07-01 05:57:49+00:00,2014-07-01,05:57:49,hbfhealth,HBF,Looks great @LifelineAust! Nice one.,en,[]
483851755864592385,2014-07-01 05:57:02+00:00,2014-07-01,05:57:02,hbfhealth,HBF,Taken a break from your desk today? You'll be doing yourself a world of good if you do:  http://t.co/HUjOs6CsN2,en,[]
483244537305780225,2014-06-29 13:44:10+00:00,2014-06-29,13:44:10,hbfhealth,HBF,"@cliveisalive75 Hello Tania, unfortunately we don't cover fitbits kind regards Steph",en,[]
482744488226349056,2014-06-28 04:37:09+00:00,2014-06-28,04:37:09,hbfhealth,HBF,"@onlyonestepaway Hi Liam, can you pls DM your mbr# and contact# so I can look into this on Monday? Cheers Steph",en,[]
482493563096145920,2014-06-27 12:00:04+00:00,2014-06-27,12:00:04,hbfhealth,HBF,Need a #healtyrecipe for the weekend? Sorted! Thanks @AnnaGare  http://t.co/SXB8enSyoJ  http://t.co/60pBkHW5Hi,en,['healtyrecipe']
482106013986717697,2014-06-26 10:20:05+00:00,2014-06-26,10:20:05,hbfhealth,HBF,@Kerrscur your welcome cheers Steph,en,[]
482098921716457472,2014-06-26 09:51:54+00:00,2014-06-26,09:51:54,hbfhealth,HBF,@Kerrscur Hi Peter happy to discuss further with you pls DM your details however it is Govt Legislation that won't allow any fund pay Steph,en,[]
481986363609190400,2014-06-26 02:24:38+00:00,2014-06-26,02:24:38,hbfhealth,HBF,"@emsimpson77 Thanks Emma, will respond now by email. Regards Maree",en,[]
481984474977017856,2014-06-26 02:17:08+00:00,2014-06-26,02:17:08,hbfhealth,HBF,"@emsimpson77 Hi Emma, can you DM me your memb# contact# and best time to call. Regards Maree",en,[]
481764752654233601,2014-06-25 11:44:02+00:00,2014-06-25,11:44:02,hbfhealth,HBF,"It's cold #perth, we get it.  http://t.co/7Kk9U7iFNb",en,['perth']
481692644368580608,2014-06-25 06:57:30+00:00,2014-06-25,06:57:30,hbfhealth,HBF,UK doctors call for a ban on cigarettes to those born after 2000.  http://t.co/xhvNvbFTLL Do you think this a good move?,en,[]
481625738404044800,2014-06-25 02:31:38+00:00,2014-06-25,02:31:38,hbfhealth,HBF,"@jasonbelcher @HBF_WA: @jasonbelcher Hi, can you pls DM me your mbr # and contact # ?Regards Steph",en,[]
481391306837483521,2014-06-24 11:00:06+00:00,2014-06-24,11:00:06,hbfhealth,HBF,"Keep fit and escape the cold! Indoor HBF Fitness sessions launch 7July, free for HBF members  http://t.co/FIDNVv4Cey  http://t.co/Puw4LBbwyK",en,[]
481015290126299136,2014-06-23 10:05:56+00:00,2014-06-23,10:05:56,hbfhealth,HBF,"@ClinicalspTrev @TwistedKristy in saying that Trev, we do give more back for dental than any major fund in WA :)  https://t.co/NlO2YDLtVl",en,[]
480968535993110528,2014-06-23 07:00:09+00:00,2014-06-23,07:00:09,hbfhealth,HBF,"@racheena Hi Rachel, thank you for speaking with me, please contact HBF at any time with your queries in the future. Regards Maree",en,[]
480914272168329217,2014-06-23 03:24:32+00:00,2014-06-23,03:24:32,hbfhealth,HBF,"@racheena Hi Rachel can you DM me your memb# contact# and best time to call, love to discuss this further. Regards Maree",en,[]
480913198195802112,2014-06-23 03:20:16+00:00,2014-06-23,03:20:16,hbfhealth,HBF,You're in luck Tony! @gayguymemoirs As an HBF member you'll get many more health perks. See for yourself :)  https://t.co/NlO2YDLtVl,en,[]
480912477585031168,2014-06-23 03:17:24+00:00,2014-06-23,03:17:24,hbfhealth,HBF,Perhaps it was destiny that bought us together @TwistedKristy! (or just @Kat_Dumont) We're can call if you to see your options :) -Chantelle,en,[]
480910667637997569,2014-06-23 03:10:12+00:00,2014-06-23,03:10:12,hbfhealth,HBF,Shucks @Kat_Dumont! Glad we could help out. #wehavethebestmemberstoo ;),en,['wehavethebestmemberstoo']
480897028864487424,2014-06-23 02:16:00+00:00,2014-06-23,02:16:00,hbfhealth,HBF,"We're currently experiencing some issues with myHBF, if you're looking to make a claim, bear with us we'll update you when it's resolved.",en,[]
480554582578192384,2014-06-22 03:35:15+00:00,2014-06-22,03:35:15,hbfhealth,HBF,How'd you score in @perthnow's #WA quiz? We could help with questions 90 &amp;100 ;) #perth #wa  http://t.co/ZK0SuAGlK2,en,"['wa', 'perth', 'wa']"
479870494242394112,2014-06-20 06:16:56+00:00,2014-06-20,06:16:56,hbfhealth,HBF,"Sorry to hear @muskieratboi, It isn't specific to HBF, many insurers have similar guidelines. Glad we remain your health partner.-Chantelle",en,[]
479859235615154176,2014-06-20 05:32:11+00:00,2014-06-20,05:32:11,hbfhealth,HBF,@muskieratboi It's outside our acceptance guideline to insure more than 2 unrelated occupants. Can we call you to clarify the situation?,en,[]
479795480751116289,2014-06-20 01:18:51+00:00,2014-06-20,01:18:51,hbfhealth,HBF,@Live_Lighter How clever! Thanks for sharing :),en,[]
479786054254223360,2014-06-20 00:41:23+00:00,2014-06-20,00:41:23,hbfhealth,HBF,Purple bras are everywhere this morning! Keep a look out and donate to @BreastCancer_WA #purplebraday #perth  http://t.co/G8seGj4mYl,en,"['purplebraday', 'perth']"
478884795305304064,2014-06-17 13:00:07+00:00,2014-06-17,13:00:07,hbfhealth,HBF,From cycling to sleeping @Greatist tells the best health apps  http://t.co/KuqQlUk3K2 Our top picks + one they missed:  http://t.co/Q2Ns6f3yIP,en,[]
478786917832486912,2014-06-17 06:31:11+00:00,2014-06-17,06:31:11,hbfhealth,HBF,"@KarleeJayne Hi Karlee, when is convenient for me to call you?  Cheers Maree",en,[]
478773868304162816,2014-06-17 05:39:20+00:00,2014-06-17,05:39:20,hbfhealth,HBF,"@KarleeJayne Hi Karlee can you DM me your member# best contact # and convenient time to call, so we can discuss further. Regards Maree",en,[]
478745291839897601,2014-06-17 03:45:46+00:00,2014-06-17,03:45:46,hbfhealth,HBF,Some rough weather tips from @dfes_wa:  http://t.co/qLJjXgX1X9 #perthstorm #perth Keep yourself and your belongings safe.,en,"['perthstorm', 'perth']"
478711939682418688,2014-06-17 01:33:15+00:00,2014-06-17,01:33:15,hbfhealth,HBF,@Manda_Bee Doesn't it just! Be sure to show us a pic if you get around to making some ;),en,[]
478709782610591745,2014-06-17 01:24:40+00:00,2014-06-17,01:24:40,hbfhealth,HBF,The rains are coming #perth! Thunderstorms aren't far so ensure any items of value are under cover.  http://t.co/xr2RGX0xvq,en,['perth']
478512112709283840,2014-06-16 12:19:12+00:00,2014-06-16,12:19:12,hbfhealth,HBF,Fancy a little treat?  http://t.co/ZcrL0pcVUc #cravingsomethingsweet  http://t.co/uTmP6CHGZA,en,['cravingsomethingsweet']
478498163918008320,2014-06-16 11:23:47+00:00,2014-06-16,11:23:47,hbfhealth,HBF,"More good news for interstate HBF members- from July 7 at least 30% of the Specsavers range will be no gap, the same benefit for WA mbers.",en,[]
478438357626650624,2014-06-16 07:26:08+00:00,2014-06-16,07:26:08,hbfhealth,HBF,"Never heard of #Sarcoma? You're not alone, but it's all about to change... via @perthnow  http://t.co/Y9EjDLoqFE",en,['sarcoma']
477074341281009664,2014-06-12 13:06:01+00:00,2014-06-12,13:06:01,hbfhealth,HBF,"Almost 1/3 of WA kids under 10 are overweight, how does your school help keep kids active?  http://t.co/XMlgSO2TGM.  http://t.co/LdsEB4nEMi",en,[]
476987368235233280,2014-06-12 07:20:25+00:00,2014-06-12,07:20:25,hbfhealth,HBF,We have never seen a Coke ad like this before!! ;)  http://t.co/c2k9djbXWM,en,[]
476987107571793920,2014-06-12 07:19:23+00:00,2014-06-12,07:19:23,hbfhealth,HBF,@LaraSlotar @yokinedental Gorgeous smile!,en,[]
476864951445766145,2014-06-11 23:13:58+00:00,2014-06-11,23:13:58,hbfhealth,HBF,"RT @RBransby ""Perth kids among  fattest in Australia - The West Australian  http://t.co/hzJw5PR2p3 via @Yahoo7 lets get the kids moving!""",en,[]
476649401738207232,2014-06-11 08:57:27+00:00,2014-06-11,08:57:27,hbfhealth,HBF,"@perthhacks Truth be told, this isn't the only perk of being an HBF member... See for yourself :)  https://t.co/NlO2YDLtVl",en,[]
476621911384793088,2014-06-11 07:08:13+00:00,2014-06-11,07:08:13,hbfhealth,HBF,"In case you missed the #hbfrun highlights on @SevenPerth on Sunday, here it is!  http://t.co/YQksVgNRrU #perth #passthetissues",en,"['hbfrun', 'perth', 'passthetissues']"
476616891348156416,2014-06-11 06:48:16+00:00,2014-06-11,06:48:16,hbfhealth,HBF,"@pr_in_trackies Okay Renee, that's good to know, we'll pass that info on and will keep you posted with our next member offers :)",en,[]
476616619293020160,2014-06-11 06:47:11+00:00,2014-06-11,06:47:11,hbfhealth,HBF,@tahlzyj You're right ! Anyone can pay $13 for a yr for 15% off with a discount card but HBF members don't have to pay or re-register.,en,[]
475955016084115456,2014-06-09 10:58:13+00:00,2014-06-09,10:58:13,hbfhealth,HBF,"@pr_in_trackies ... and 15% discounts to Friendlies pharmacies! I could go on, but more info can be found here:  https://t.co/NlO2YDLtVl :)",en,[]
475954844046344192,2014-06-09 10:57:32+00:00,2014-06-09,10:57:32,hbfhealth,HBF,@pr_in_trackies ... discounts to TONNES of HBF events and our facilities (@AquaticsVCS &amp; HBF Arena) for you and your family...,en,[]
475954785099595776,2014-06-09 10:57:18+00:00,2014-06-09,10:57:18,hbfhealth,HBF,"@pr_in_trackies Hi Renee, while a FitBit is appealing, we can top it with longer term benefits: How about free fitness classes across WA...",en,[]
475946723806687232,2014-06-09 10:25:16+00:00,2014-06-09,10:25:16,hbfhealth,HBF,Multiple #sunburns as an adolescent increases melanoma risk by 80%  http://t.co/RubopxBTQn @CancerCouncilWA #skincancer,en,"['sunburns', 'skincancer']"
475934650829766656,2014-06-09 09:37:17+00:00,2014-06-09,09:37:17,hbfhealth,HBF,"@WestCoastWalrus  Hey Matt, Happy to work out which cover is best for you and your family. Can we give you a buzz tomorrow? -Chantelle",en,[]
475087257548763136,2014-06-07 01:30:03+00:00,2014-06-07,01:30:03,hbfhealth,HBF,"Relive the #hbfrun highlights with us today at 2.30pm on @SevenPerth, who knows it could be your 15 seconds of fame!  http://t.co/ZX3SKKqroP",en,['hbfrun']
474888687918919680,2014-06-06 12:21:00+00:00,2014-06-06,12:21:00,hbfhealth,HBF,"Stay tuned on @SevenPerth after the @WestCoastEagles game tomorrow, to see the highlights from the @hbfrun!",en,[]
474807702565036032,2014-06-06 06:59:12+00:00,2014-06-06,06:59:12,hbfhealth,HBF,"FACT: Australians are eating 30 per cent less fruit &amp; veg than 15 yrs ago, it's never too late to make a change.  http://t.co/Sy87sO5Eyz",en,[]
473764482145984512,2014-06-03 09:53:49+00:00,2014-06-03,09:53:49,hbfhealth,HBF,"A healthy body can do amazing things, just look at the @hbfrun participants...  http://t.co/iFdyj1EFL4 #perth",en,['perth']
472716625188098048,2014-05-31 12:30:00+00:00,2014-05-31,12:30:00,hbfhealth,HBF,There's no better day to quit than today #worldnotobaccoday  http://t.co/1zVfU0ka0T,en,['worldnotobaccoday']
472564623825068033,2014-05-31 02:26:00+00:00,2014-05-31,02:26:00,hbfhealth,HBF,"300 people per week still die as a direct result of #smoking related health issues, #quit today!  http://t.co/1zVfU0ka0T",en,"['smoking', 'quit']"
472291324268277760,2014-05-30 08:20:01+00:00,2014-05-30,08:20:01,hbfhealth,HBF,#WorldNoTobaccoDay is tomorrow- a great day to quit smoking!  https://t.co/VV9J3pNH6d #perth,en,"['worldnotobaccoday', 'perth']"
471895506445029376,2014-05-29 06:07:10+00:00,2014-05-29,06:07:10,hbfhealth,HBF,Milan is the lucky winner of a brand new Holden Cruze and HBF comprehensive car insurance- all for getting a quote!  http://t.co/qdfc1xkB3i,en,[]
470349979983171584,2014-05-24 23:45:48+00:00,2014-05-24,23:45:48,hbfhealth,HBF,Our very own Max is getting ready to get you warmed up! #hbfrun  http://t.co/IBypz5MuAq,en,['hbfrun']
470347699120664577,2014-05-24 23:36:44+00:00,2014-05-24,23:36:44,hbfhealth,HBF,Blue sky for the #hbfrun! See you all at the start line #perth  http://t.co/XNW57hUjiO,en,"['hbfrun', 'perth']"
469297671098748928,2014-05-22 02:04:18+00:00,2014-05-22,02:04:18,hbfhealth,HBF,"@dariuswey good to hear, have a great day cheers Steph",en,[]
469287828422012928,2014-05-22 01:25:11+00:00,2014-05-22,01:25:11,hbfhealth,HBF,"@dariuswey Hi Darius, apologies yes we are having phone issues ATM, can you please DM your details and I will make sure we call you Steph",en,[]
468675900343476224,2014-05-20 08:53:36+00:00,2014-05-20,08:53:36,hbfhealth,HBF,Thanks for the recommendations @Kat_Dumont and @TexanMeg! If you'd like us to call you @spatniotis just DM us when and the best number. :),en,[]
468592196862496768,2014-05-20 03:21:00+00:00,2014-05-20,03:21:00,hbfhealth,HBF,"@tomodachibrad @9NewsPerth Hi, can you please DM me your mbr# and contact# to discuss further? Kind regards Maree",en,[]
468578701022490624,2014-05-20 02:27:22+00:00,2014-05-20,02:27:22,akjdtweet,Blurb,HBF Run for a Reason 12km by hbfhealth on Spotify via @Spotify  http://t.co/IH0ApopxIX,en,[]
468531500162359298,2014-05-19 23:19:49+00:00,2014-05-19,23:19:49,hbfhealth,HBF,@Clare_Paine our pleasure Claire! Enjoy!,en,[]
466895546645352449,2014-05-15 10:59:07+00:00,2014-05-15,10:59:07,jenkollman,Jenny Kollman,HBF Run for a Reason 12km by hbfhealth on Spotify via @Spotify  http://t.co/E6MNbeSisc,en,[]
466166489335480320,2014-05-13 10:42:06+00:00,2014-05-13,10:42:06,namingrights_ib,NAMING RIGHTS I&B,#HbfHealth leader assicurazioni salute acquista x 3+2Y #namingrights di #HbfStadium e #HbfArena in Western Australia  http://t.co/7lxckRjcrX,it,"['hbfhealth', 'namingrights', 'hbfstadium', 'hbfarena']"
465642159711195136,2014-05-11 23:58:36+00:00,2014-05-11,23:58:36,hbfhealth,HBF,"@prez_ups no worries, let me know if you need anything else. Kind regards Steph",en,[]
465637464657235968,2014-05-11 23:39:57+00:00,2014-05-11,23:39:57,hbfhealth,HBF,"@prez_ups Hi, can you please DM your name and contact number and we will call you to discuss further? Cheers Steph",en,[]
464916910115549184,2014-05-09 23:56:43+00:00,2014-05-09,23:56:43,hbfhealth,HBF,"Two weeks until the @hbfrun this weekend! In need of healthy eating tips? Our nutritionist, Mary, will be here on Wed to share her tips!",en,[]
464306625591771136,2014-05-08 07:31:40+00:00,2014-05-08,07:31:40,hbfhealth,HBF,Were you affected by the storms last night? You can always get in touch with us on our 24/7 Claims line 1300 559 867,en,[]
464302438032216065,2014-05-08 07:15:02+00:00,2014-05-08,07:15:02,hbfhealth,HBF,"@geoffwhite81 Hi Geoff, Thanks for picking this up, not very helpful! I've passed it on. Do you still need help with your quote? Chantelle",en,[]
463816262837993472,2014-05-06 23:03:09+00:00,2014-05-06,23:03:09,westcoasteagles,West Coast Eagles,"In case you missed it, here's the latest #HBFHealth medical update:  http://t.co/86LVe37IWK",en,['hbfhealth']
463114683709280256,2014-05-05 00:35:19+00:00,2014-05-05,00:35:19,hbfhealth,HBF,HBF members will soon enjoy special benefits at WA’s two leading sport and recreation venues. http://t.co/qc0SVxqv3s  #perth #perthnews,en,"['perth', 'perthnews']"
462843766018031617,2014-05-04 06:38:47+00:00,2014-05-04,06:38:47,hbfhealth,HBF,If you're at the @Fremantle_FC and @WestCoastEagles Derby today come and see us at Gate 10! #perth,en,['perth']
462019715011858432,2014-05-02 00:04:18+00:00,2014-05-02,00:04:18,hbfhealth,HBF,@CityofGG Looking forward to it!,en,[]
461446385678577664,2014-04-30 10:06:06+00:00,2014-04-30,10:06:06,hbfhealth,HBF,We surprised a young member training hard for the #hbfrun. See how it all unfolded...  http://t.co/vINfSZrl4j @tweetperth #perth,en,"['hbfrun', 'perth']"
460926180476989440,2014-04-28 23:38:59+00:00,2014-04-28,23:38:59,hbfhealth,HBF,"@mattyd_30 @hbfrun @DiabetesWA Wonderful photo Matt, great to see you are training hard! #hbfrun",en,['hbfrun']
460925652888084481,2014-04-28 23:36:53+00:00,2014-04-28,23:36:53,hbfhealth,HBF,@scotty_rockstar @MwkGis75 great suggestions Scott!,en,[]
458943645354184704,2014-04-23 12:21:06+00:00,2014-04-23,12:21:06,hbfhealth,HBF,We asked @Fremantle_FC's Stephen Hill for his race day advice for May 25... This is what he said #perth  http://t.co/YceLB4WSbb,en,['perth']
458482431989796865,2014-04-22 05:48:24+00:00,2014-04-22,05:48:24,westcoasteagles,West Coast Eagles,Get the latest #HBFHealth update from Senior Physio Paul Tucker:  http://t.co/pjy62tOM8O #goeagles,en,"['hbfhealth', 'goeagles']"
458456767865683968,2014-04-22 04:06:25+00:00,2014-04-22,04:06:25,hbfhealth,HBF,“@hbfrun: This Instagrammer is training alongside the locals in Shark Bay!  http://t.co/BtB4RMWJBa” @tweetperth #perth,en,['perth']
456961524548902912,2014-04-18 01:04:52+00:00,2014-04-18,01:04:52,hbfhealth,HBF,Nominate an HBF member taking part in @hbfrun &amp; we'll send them a surprise to wish them luck!  http://t.co/0WYNRXqZys  http://t.co/FBdYE0Xuba,en,[]
455928305896542208,2014-04-15 04:39:13+00:00,2014-04-15,04:39:13,westcoasteagles,West Coast Eagles,Get the latest from our #HBFHealth medical update video:  http://t.co/G6Ms2PAEdu #goeagles,en,"['hbfhealth', 'goeagles']"
455604456353050625,2014-04-14 07:12:21+00:00,2014-04-14,07:12:21,hbfhealth,HBF,How regular #exercise changes the brain to improve memory via @HarvardHealth  http://t.co/0jHlD0ypk2 #perthfitfam,en,"['exercise', 'perthfitfam']"
455603607644028928,2014-04-14 07:08:59+00:00,2014-04-14,07:08:59,hbfhealth,HBF,@MwkGis75 Great photo Matt! Hope you're enjoying the free #hbfrun training sessions! -Chantelle,en,['hbfrun']
455599334411628544,2014-04-14 06:52:00+00:00,2014-04-14,06:52:00,hbfhealth,HBF,"@iheartguess Hi Crystee, if you would like to discuss further please DM your details kind regards Steph",en,[]
454585552021360640,2014-04-11 11:43:36+00:00,2014-04-11,11:43:36,hbfhealth,HBF,.@AnnaGare has a healthy dessert sorted for you:  https://t.co/Xc31JJEr0G #perthfood,en,['perthfood']
454083841611677696,2014-04-10 02:29:58+00:00,2014-04-10,02:29:58,hbfhealth,HBF,@Jules_Numbr1Cat @CancerCouncilOz great work Julia! @hbfrun #hbfrun,en,['hbfrun']
454075441457164288,2014-04-10 01:56:36+00:00,2014-04-10,01:56:36,hbfhealth,HBF,"Cheap and cheerful ways to eat healthy, perfect for students! @CurtinUni @MurdochUni @ECU  http://t.co/vZ55DCL8FE via @perthnow",en,[]
454048853235232768,2014-04-10 00:10:57+00:00,2014-04-10,00:10:57,hbfhealth,HBF,@DrDJsScript Claremont or Subiaco would be the way to go! Here's the details:  http://t.co/WZhUZe3P1t Thanks so much!,en,[]
453432535536521217,2014-04-08 07:21:55+00:00,2014-04-08,07:21:55,hbfhealth,HBF,@LindaKember that counts as two walks I think Linda!! Great work -Chantelle,en,[]
453432324244267008,2014-04-08 07:21:05+00:00,2014-04-08,07:21:05,hbfhealth,HBF,"@FreoSiren @hbfrun love your work Marianne! That is a great achievement, thanks for the update. -Chantelle",en,[]
451976436614586368,2014-04-04 06:55:54+00:00,2014-04-04,06:55:54,hbfhealth,HBF,@JaimeSmillie87 Nice one Jaime! #hbfrun,en,['hbfrun']
451621250843299840,2014-04-03 07:24:31+00:00,2014-04-03,07:24:31,hbfhealth,HBF,"@BobPinder Hi Bob, I will be in contact tomorrow. regards Maree.",en,[]
451619416103342081,2014-04-03 07:17:14+00:00,2014-04-03,07:17:14,hbfhealth,HBF,"@BobPinder Hi Bob, can you follow us please?I have passed your reply via DM onto Maree to call you tomorrow after noon cheers Steph",en,[]
451339018039357440,2014-04-02 12:43:02+00:00,2014-04-02,12:43:02,hbfhealth,HBF,@BridiesTyping My pleasure Bridie :-),en,[]
451184386315018241,2014-04-02 02:28:34+00:00,2014-04-02,02:28:34,hbfhealth,HBF,"@BridiesTyping Hi Bridie, it can take up to 14 working days from request. Kind regards Steph",en,[]
451160189631086593,2014-04-02 00:52:26+00:00,2014-04-02,00:52:26,hbfhealth,HBF,"@BobPinder Hello Bob you can now advise of your details, regards Maree",en,[]
450996151647338497,2014-04-01 14:00:36+00:00,2014-04-01,14:00:36,hbfhealth,HBF,@frank_walsh @PerthRunners nice one! Keep us posted on your progress!! #hbfrun @hbfrun,en,['hbfrun']
450835262021464064,2014-04-01 03:21:17+00:00,2014-04-01,03:21:17,hbfhealth,HBF,"@stustar09 @JJGoddard1983 @adrianjohnson9 We think it might unfortunately be true! If it is an #AprilFools, we're not in on it. :(",en,['aprilfools']
450834451929382913,2014-04-01 03:18:04+00:00,2014-04-01,03:18:04,hbfhealth,HBF,"@BobPinder Hello Bob, if you would like to discuss this further, please PM me your memb# and contact# and best time to call Regards Maree",en,[]
450822247951785984,2014-04-01 02:29:34+00:00,2014-04-01,02:29:34,hbfhealth,HBF,"@lyynx Hi Stephen, if you have the appropriate cover you can claim, you can call 133 423 to find out regards Steph",en,[]
450542586374025216,2014-03-31 07:58:17+00:00,2014-03-31,07:58:17,westcoasteagles,West Coast Eagles,INJURY UPDATE: Visit the #HBFHealth Centre for full news on Shannon Hurn's knee injury:  http://t.co/sOQruBjR6R,en,['hbfhealth']
450535107569283072,2014-03-31 07:28:34+00:00,2014-03-31,07:28:34,hbfhealth,HBF,"@shibz_1989 Hi Siobhan, would like to discuss this with you further, can you PM me your member# contact number# and best time to call. Re...",en,[]
449098303473340416,2014-03-27 08:19:14+00:00,2014-03-27,08:19:14,westcoasteagles,West Coast Eagles,#HBFHealth injury centre has it:  http://t.co/9SD3EciM3i RT @mworthington: @WestCoastEagles how is mark hutchings injury progressing?? #gun,en,"['hbfhealth', 'gun']"
448764207417151489,2014-03-26 10:11:39+00:00,2014-03-26,10:11:39,hbfhealth,HBF,"@PerthBreakfast my pleasure, Liz have a great night...Steph",en,[]
448718465650540544,2014-03-26 07:09:53+00:00,2014-03-26,07:09:53,hbfhealth,HBF,"@PerthBreakfast Okay, no troubles. Thank you.",en,[]
448715586160177152,2014-03-26 06:58:27+00:00,2014-03-26,06:58:27,hbfhealth,HBF,"@PerthBreakfast Apologies Liz. If you'd like to DM me your number, we can call you at a time that suits you? -Chantelle",en,[]
448700676168626177,2014-03-26 05:59:12+00:00,2014-03-26,05:59:12,westcoasteagles,West Coast Eagles,"Get the latest #HBFHealth Medical Update from our favourite physio, Paul Tucker:  http://t.co/FisXfWzZ5R",en,['hbfhealth']
448670108412416000,2014-03-26 03:57:44+00:00,2014-03-26,03:57:44,hbfhealth,HBF,"@PiPizecat No problems at all. If you want us to call you at a particular time, you can just DM us and we can arrange that too. Thanks!",en,[]
448665831992340481,2014-03-26 03:40:44+00:00,2014-03-26,03:40:44,hbfhealth,HBF,"Wow! Great shot @LyndaWhiteman. How exciting, thanks for sharing.  #everybodybenefits",en,['everybodybenefits']
448663040573988864,2014-03-26 03:29:39+00:00,2014-03-26,03:29:39,hbfhealth,HBF,"@lilmel_ Hi Mel, we'd be happy to chat further &amp; make sure you're on the right cover to see if they match with your needs? -Chantelle",en,[]
448661382594961408,2014-03-26 03:23:03+00:00,2014-03-26,03:23:03,hbfhealth,HBF,Happy to chat through your options with you if you'd like @PiPizecat. Thanks for putting the call out @perthhacks!,en,[]
448660638470914048,2014-03-26 03:20:06+00:00,2014-03-26,03:20:06,hbfhealth,HBF,"@PerthBreakfast Hi Liz, sorry about this. Has the issue been resolved? Happy to look into this if it still requires attention. -Chantelle",en,[]
448659552867606528,2014-03-26 03:15:47+00:00,2014-03-26,03:15:47,hbfhealth,HBF,@_phil_kingston Thanks Phil!,en,[]
448387329808285696,2014-03-25 09:14:04+00:00,2014-03-25,09:14:04,hbfhealth,HBF,Need some dinner inspiration? Try @AnnaGare's Salmon &amp; Soba Noodles. Follow the video for step by step instructions:  http://t.co/BfQFMT7Dam,en,[]
448337842972807168,2014-03-25 05:57:26+00:00,2014-03-25,05:57:26,hbfhealth,HBF,"@goodmanbadideas We’d love to give $100 to each of our 900,000 members, but wouldn’t be effective use of funds so a comp is a small thanks.",en,[]
448008712980942848,2014-03-24 08:09:35+00:00,2014-03-24,08:09:35,hbfhealth,HBF,Interesting research out of the UK that active Mums 'have active children'  http://t.co/eKeYxKR3h4 #familyhealth,en,['familyhealth']
447943621694586880,2014-03-24 03:50:56+00:00,2014-03-24,03:50:56,hbfhealth,HBF,"HBF Outdoor Fitness, presented by @Live_Lighter is in it's last week (for a short while!) Have you reached your healthy goals? #livelighter",en,['livelighter']
